Gene1	Gene2
BEM4	PSD1
BEM4	PSD2
BEM4	RAD23
BEM4	RAD52
BEM4	RAD61
BEM4	RHR2
BEM4	RLI1_damp
BEM4	RLP7_damp
BEM4	RNP1
BEM4	RPA34
BEM4	RPC19_damp
BEM4	RPD3
BEM4	RPG1_damp
BEM4	RPL37B
BEM4	RPL8A
BEM4	RPN10
BEM4	RPN4
BEM4	RPS16A
BEM4	RPS19B
BEM4	RPS22B
BEM4	RPS23B
BEM4	RPS24B
BEM4	RPS30A
BEM4	RPS6B
BEM4	RPT2_damp
BEM4	RRP6
BEM4	RRP8
BEM4	RTF1
BEM4	RTG3
BEM4	RTS2_damp
BEM4	RTT101
BEM4	SAP30
BEM4	SAS2
BEM4	SBH2
BEM4	SDT1
BEM4	SEC22
BEM4	SEC3
BEM4	SEM1
BEM4	SFC1
BEM4	SGM1
BEM4	SIN3
BEM4	SIN4
BEM4	SKN7
BEM4	SLF1
BEM4	SLM4
BEM4	SMM1
BEM4	SNF1
BEM4	SNO1
BEM4	SNT1
BEM4	SNT309
BEM4	SOH1
BEM4	SRB2
BEM4	SRP101_damp
BEM4	SSB1
BEM4	SSF1
BEM4	SST2
BEM4	STR2
BEM4	SUL1
BEM4	SUS1
BEM4	SWR1
BEM4	TEP1
BEM4	THP2
BEM4	THS1_damp
BEM4	TIM11
BEM4	TMA23
BEM4	TOF2
BEM4	TPK1
BEM4	TPS3
BEM4	TRM1
BEM4	TRP3
BEM4	TSC13_damp
BEM4	TUB3
BEM4	UBC8
BEM4	UBP14
BEM4	UBP3
BEM4	UME6
BEM4	UPS1
BEM4	UTP30
BEM4	UTR1
BEM4	VAC14
BEM4	VHS1
BEM4	VID28
BEM4	VID30
BEM4	VIP1
BEM4	VPS51
BEM4	VPS72
BEM4	VPS8
BEM4	YBP2
BEM4	YBR238C
BEM4	YDL133W
BEM4	YEL047C
BEM4	YIA6
BEM4	YIH1
BEM4	YJL213W
BEM4	YJR003C
BEM4	YKU70
BEM4	YLR073C
BEM4	YLR152C
BEM4	YND1
BEM4	YRA2
BEM4	YTA7
BEM4	alg1-1
BEM4	ame1-4
BEM4	bos1-1
BEM4	cdc3-1
BEM4	cdc3-3
BEM4	cdc48-2
BEM4	cdc48-3
BEM4	cog3-1
BEM4	dbf4-3
BEM4	dcp2-7
BEM4	duo1-2
BEM4	gpi8-ts
BEM4	lst8-15
BEM4	mak21-1
BEM4	mcm10-1
BEM4	med7-163
BEM4	med8-51
BEM4	neo1-2
BEM4	nop2-3
BEM4	nug1-2
BEM4	nup57-E17
BEM4	ost1-6
BEM4	pcf11-2
BEM4	pcf11-ts2
BEM4	prp18-ts
BEM4	prp22-1
BEM4	prp28-101
BEM4	prp4-1
BEM4	prp4-ts
BEM4	psf1-1
BEM4	rna15-58
BEM4	rpn12-1
BEM4	rpo21-1
BEM4	rrp1-1
BEM4	rsc4-2
BEM4	rsp5-3
BEM4	sec22-3
BEM4	sly1-ts
BEM4	snu114-60
BEM4	srb4-2
BEM4	srm1-ts
BEM4	ssu72-2
BEM4	taf8-7
BEM4	tap42-11
BEM4	ufd1-2
BEM4	yhc1-3
BEM4	yhc1-8
BEM4	yrb1-51
BER1	BIT61
BER1	BRE1
BER1	BRE5
BER1	CHO2
BER1	CKB2
BER1	COX10
BER1	COX23
BER1	CPR7
BER1	CSM3
BER1	CTI6
BER1	CYT1
BER1	DER1
BER1	DFR1_damp
BER1	ECM33
BER1	ELA1
BER1	ENT5
BER1	ERR1
BER1	EUG1
BER1	GET1
BER1	GIM4
BER1	GIM4_damp
BER1	GIM5
BER1	HMT1
BER1	HSP30
BER1	ILV6
BER1	IRC15
BER1	JNM1
BER1	KIP3
BER1	KRS1_damp
BER1	MAK16_damp
BER1	MCK1
BER1	MET14
BER1	MGR1
BER1	MGR2
BER1	MGR3
BER1	MRH1
BER1	MSC1
BER1	NEW1
BER1	NMD2
BER1	PBS2
BER1	PDE2
BER1	PGA3_damp
BER1	PHM8
BER1	PHO13
BER1	PMR1
BER1	POL32
BER1	PPT2
BER1	PRM7
BER1	QCR8
BER1	QCR9
BER1	RAD61
BER1	RAP1_damp
BER1	RGP1
BER1	RHO4
BER1	RIA1
BER1	RIM13
BER1	RIM8
BER1	RLI1_damp
BER1	RLP7_damp
BER1	RNH202
BER1	RPC53_damp
BER1	RPL16A
BER1	RPL1B
BER1	RPS6A
BER1	RTF1
BER1	RUP1
BER1	RVB1_damp
BER1	RVB2_damp
BER1	SAP185
BER1	SAP30
BER1	SAS2
BER1	SCO1
BER1	SCS7
BER1	SDT1
BER1	SEC28
BER1	SHM1
BER1	SHP1
BER1	SIN4
BER1	SLA1
BER1	SLX9
BER1	SNO1
BER1	SNO4
BER1	SOH1
BER1	SRP101_damp
BER1	STI1
BER1	STR2
BER1	TCO89
BER1	TOF1
BER1	TSC13_damp
BER1	UBP3
BER1	UME6
BER1	VID28
BER1	YAR1
BER1	YDL233W
BER1	YKL033W-A
BER1	YMR210W
BER1	YND1
BER1	abd1-5
BER1	apc5-CA
BER1	arp9-1
BER1	bms1-1
BER1	cbf2-1
BER1	cdc11-5
BER1	cdc2-2
BER1	cdc2-7
BER1	cdc60-ts
BER1	cog3-1
BER1	dbf4-3
BER1	ded1-95
BER1	duo1-2
BER1	med7-163
BER1	med8-51
BER1	mge1-100
BER1	mtr4-1
BER1	nug1-2
BER1	orc2-2
BER1	pcf11-2
BER1	pcf11-ts2
BER1	pkc1-ts
BER1	pol5-1
BER1	rpn12-1
BER1	sam35-2
BER1	sec17-1
BER1	sec27-1
BER1	srm1-ts
BER1	ssu72-2
BER1	taf1-1
BER1	taf6-ts
BER1	taf7-ts1
BER1	tfc1-E447K
BER1	tim22-19
BFA1	BIT2
BFA1	BNI4
BFA1	BRE1
BFA1	BRE5
BFA1	BTS1
BFA1	BUB3
BFA1	CHL1
BFA1	CHL4
BFA1	CHS5
BFA1	CLA4
BFA1	CLG1
BFA1	CLN1
BFA1	COG5
BFA1	COG6
BFA1	COG7
BFA1	COQ2
BFA1	COX5A
BFA1	CSG2
BFA1	CTF3
BFA1	CUE3
BFA1	DER1
BFA1	DGK1
BFA1	ECM33
BFA1	ELC1
BFA1	ELP6
BFA1	ERG2
BFA1	EUG1
BFA1	FIG1
BFA1	FKS1
BFA1	FMP23
BFA1	FUN14
BFA1	FYV1
BFA1	GCV1
BFA1	GIP3
BFA1	GPH1
BFA1	GRE1
BFA1	GYP1
BFA1	GYP7
BFA1	GZF3
BFA1	HMO1
BFA1	HOR2
BFA1	HXK1
BFA1	IDH1
BFA1	INO4
BFA1	IOC4
BFA1	JLP1
BFA1	KAR4
BFA1	KRS1_damp
BFA1	LRE1
BFA1	LSM4_damp
BFA1	LTE1
BFA1	MBP1
BFA1	MCA1
BFA1	MDL1
BFA1	MEK1
BFA1	MET17
BFA1	MGR1
BFA1	MIP6
BFA1	MNE1
BFA1	MNL1
BFA1	MOD5
BFA1	MRN1
BFA1	MRP49
BFA1	MSP1
BFA1	NBP2
BFA1	NDE2
BFA1	NMD2
BFA1	NUP60
BFA1	NUR1
BFA1	OCA2
BFA1	PAA1
BFA1	PAT1
BFA1	PAU13
BFA1	PBP1
BFA1	PDE2
BFA1	PET8
BFA1	PEX18
BFA1	PHR1
BFA1	PIL1
BFA1	PMA2
BFA1	PMP3
BFA1	PNG1
BFA1	PPE1
BFA1	PPR1
BFA1	PRM7
BFA1	PRR1
BFA1	PTH1
BFA1	QCR9
BFA1	RAD23
BFA1	RAD33
BFA1	RCK1
BFA1	RDH54
BFA1	RFC3_damp
BFA1	RGD1
BFA1	RGP1
BFA1	RIM15
BFA1	RMT2
BFA1	RNY1
BFA1	ROD1
BFA1	ROG1
BFA1	ROG3
BFA1	RPS1B
BFA1	RPS28A
BFA1	RPS4B
BFA1	RSC2
BFA1	RTC3
BFA1	RUD3
BFA1	SAC3
BFA1	SCW11
BFA1	SDH4
BFA1	SHC1
BFA1	SLX8
BFA1	SNU66
BFA1	SPE1
BFA1	SRC1
BFA1	SSB1
BFA1	SSF1
BFA1	SST2
BFA1	STE3
BFA1	STP22
BFA1	SVL3
BFA1	SVP26
BFA1	SWC5
BFA1	SWF1
BFA1	SYH1
BFA1	TFP1
BFA1	TGL4
BFA1	TIR2
BFA1	TOP1
BFA1	TRM3
BFA1	TRS33
BFA1	TSR3
BFA1	UBP1
BFA1	UBP2
BFA1	UBP5
BFA1	UBX4
BFA1	ULA1
BFA1	UTH1
BFA1	VMA21
BFA1	VPH1
BFA1	VPS51
BFA1	WSC3
BFA1	XYL2
BFA1	YAR028W
BFA1	YBR075W
BFA1	YBR099C
BFA1	YCR016W
BFA1	YCR050C
BFA1	YCR076C
BFA1	YDJ1
BFA1	YDL114W
BFA1	YDR049W
BFA1	YDR199W
BFA1	YDR535C
BFA1	YFR024C
BFA1	YGL085W
BFA1	YGL157W
BFA1	YGL230C
BFA1	YGR051C
BFA1	YGR079W
BFA1	YGR125W
BFA1	YGR127W
BFA1	YGR182C
BFA1	YGR235C
BFA1	YIP4
BFA1	YKE4
BFA1	YKL033W-A
BFA1	YKL151C
BFA1	YKL162C
BFA1	YKR041W
BFA1	YML048W-A
BFA1	YMR031C
BFA1	YMR158C-A
BFA1	YOR097C
BFA1	YPL197C
BFA1	YPL247C
BFA1	YPR050C
BFA1	YPT6
BFA1	YRB30
BFA1	ZDS1
BFA1	ZRT1
BFA1	cdc24-3
BFA1	cdc37-1
BFA1	cdc37-ts
BFA1	cdc4-3
BFA1	ceg1-ts
BFA1	cog2-1
BFA1	cop1-1
BFA1	med8-51
BFA1	orc3-70
BFA1	pkc1-ts
BFA1	prp16-ts
BFA1	prp4-1
BFA1	rsc4-2
BFA1	rsp5-3
BFA1	sec61-2
BFA1	sly1-ts
BFA1	srb4-2
BFA1	tsc10-1
BFA1	ufd1-2
BFA1	yrb1-51
BGL2	BIM1
BGL2	BST1
BGL2	CAF4
BGL2	CBS2
BGL2	CIK1
BGL2	COG5
BGL2	CPR7
BGL2	CYC2
BGL2	DER1
BGL2	DPB4
BGL2	ECM2
BGL2	ELA1
BGL2	ERV46
BGL2	FAR7
BGL2	GET2
BGL2	GIM4
BGL2	GIM5
BGL2	HOM2
BGL2	HOS3
BGL2	HUR1
BGL2	IKI3
BGL2	ILM1
BGL2	INH1
BGL2	INO2
BGL2	IPT1
BGL2	IRC23
BGL2	IWR1
BGL2	KAR9
BGL2	KGD2
BGL2	KSS1
BGL2	LST4
BGL2	MET32
BGL2	MFA2
BGL2	MHP1
BGL2	MIC14
BGL2	MLP1
BGL2	MNN4
BGL2	MRC1
BGL2	MST27
BGL2	NAP1
BGL2	NBP2
BGL2	NEW1
BGL2	NRG1
BGL2	NUP188
BGL2	PAA1
BGL2	PCK1
BGL2	PDR17
BGL2	PMR1
BGL2	POM34
BGL2	PRB1
BGL2	PTC2
BGL2	PTP1
BGL2	QNQ1
BGL2	RAD51
BGL2	REC102
BGL2	RIM8
BGL2	RIM9
BGL2	RIP1
BGL2	RPA14
BGL2	RPL1B
BGL2	RPL37A
BGL2	RPL37B
BGL2	RPS6A
BGL2	RTS1
BGL2	RTT103
BGL2	SEC3
BGL2	SGD1_damp
BGL2	SGF11
BGL2	SKI3
BGL2	SLX9
BGL2	SNO4
BGL2	SPT2
BGL2	STF1
BGL2	SUV3
BGL2	SWD1
BGL2	TPA1
BGL2	TRM1
BGL2	URE2
BGL2	VAC14
BGL2	VIK1
BGL2	VMA8
BGL2	VMA9
BGL2	VPS64
BGL2	WHI3
BGL2	YBR235W
BGL2	YDL133W
BGL2	YEL020C
BGL2	YJR096W
BGL2	YKE2
BGL2	YKL033W-A
BGL2	YLR126C
BGL2	YNL122C
BGL2	YOP1
BGL2	bms1-1
BGL2	cdc3-1
BGL2	cdc48-2
BGL2	cmd1-8
BGL2	dam1-9
BGL2	duo1-2
BGL2	rsc4-2
BGL2	smc3-1
BGL2	taf8-7
BGL2	tap42-11
BIK1	BTS1
BIK1	BUD28
BIK1	BUL1
BIK1	CAB1_damp
BIK1	CBF1
BIK1	CGR1
BIK1	CHS5
BIK1	CHS7
BIK1	CIK1
BIK1	CKB1
BIK1	COX23
BIK1	CPR7
BIK1	CSM3
BIK1	CTS1
BIK1	CUP5
BIK1	CYT1
BIK1	CYT2
BIK1	DDC1
BIK1	DED1_damp
BIK1	DOA1
BIK1	DOA4_damp
BIK1	DPH1
BIK1	DPH5
BIK1	DYN3
BIK1	ECM33
BIK1	ECM8
BIK1	EMI2
BIK1	ERI1
BIK1	ESC1
BIK1	FKS1
BIK1	FMC1
BIK1	FYV10
BIK1	GAS1
BIK1	GCS1
BIK1	GET1
BIK1	GET2
BIK1	GUP1
BIK1	HOC1
BIK1	HOM3
BIK1	HPT1
BIK1	HST3
BIK1	HTA1
BIK1	HXK2
BIK1	INO4
BIK1	JNM1
BIK1	KAR3
BIK1	KIN3
BIK1	LDB18
BIK1	LIP2
BIK1	LRP1
BIK1	MDM10
BIK1	MEC3
BIK1	MIR1
BIK1	MMM1
BIK1	MNN10
BIK1	MNN4
BIK1	MSC1
BIK1	MSN5
BIK1	MUS81
BIK1	NIP100
BIK1	NMD2
BIK1	NUM1
BIK1	NUP120
BIK1	NUP133
BIK1	NUP60
BIK1	OLA1
BIK1	PAC1
BIK1	PAC11
BIK1	PBP1
BIK1	PBY1
BIK1	PCK1
BIK1	PCP1
BIK1	PHO80
BIK1	PIR1
BIK1	PKR1
BIK1	PMR1
BIK1	PNG1
BIK1	POL32
BIK1	RAD27
BIK1	RAP1_damp
BIK1	RAS2
BIK1	RHO2
BIK1	RIM15
BIK1	RML2
BIK1	RRM3
BIK1	RRP8
BIK1	RSC2
BIK1	RTG2
BIK1	RTT101
BIK1	RVS167
BIK1	SGE1
BIK1	SGF73
BIK1	SGS1
BIK1	SHE1
BIK1	SLA1
BIK1	SLX8
BIK1	SPE1
BIK1	SST2
BIK1	STP1
BIK1	SWF1
BIK1	SWI5
BIK1	TMS1
BIK1	TOR2_damp
BIK1	UBC4
BIK1	VMA5
BIK1	VPS21
BIK1	VPS35
BIK1	VPS8
BIK1	VRP1
BIK1	YDR149C
BIK1	YDR348C
BIK1	YDR509W
BIK1	YGL218W
BIK1	YGR018C
BIK1	YIL141W
BIK1	YJL022W
BIK1	YJR087W
BIK1	YOR304C-A
BIK1	YPR015C
BIK1	YUH1
BIK1	act1-129
BIK1	arc15-10
BIK1	arc35-5
BIK1	bos1-1
BIK1	cdc14-2
BIK1	cdc20-3
BIK1	cdc24-3
BIK1	cdc27-1
BIK1	cdc4-2
BIK1	cdc4-3
BIK1	cog3-1
BIK1	ero1-1
BIK1	lst8-15
BIK1	mge1-100
BIK1	pds1-128
BIK1	pri2-1
BIK1	prp31-1
BIK1	rfc5-1
BIK1	rsp5-3
BIK1	scc2-4
BIK1	sec17-1
BIK1	smc1-259
BIK1	smc6-9
BIK1	stt3-7
BIK1	stu1-5
BIK1	tel2-7
BIK1	tfa2-45
BIK1	tor2-21
BIM1	BIT61
BIM1	BNA1
BIM1	BNA2
BIM1	BOI2
BIM1	BRP1
BIM1	BST1
BIM1	BUD3
BIM1	BUD6
BIM1	BUL2
BIM1	CAC2
BIM1	CAF130
BIM1	CAF20
BIM1	CAT5
BIM1	CCH1
BIM1	CCZ1
BIM1	CIK1
BIM1	CLB3
BIM1	CMR1
BIM1	CNA1
BIM1	COX23
BIM1	COX5A
BIM1	CPR7
BIM1	CSF1
BIM1	CSM2
BIM1	CTI6
BIM1	CWC15
BIM1	DBF2
BIM1	DCW1
BIM1	DDP1
BIM1	DIE2
BIM1	DOT5
BIM1	DPB4
BIM1	DSF2
BIM1	ECM1
BIM1	ECM33
BIM1	EFT2
BIM1	EGD1
BIM1	ELC1
BIM1	ELP6
BIM1	ERG5
BIM1	ERV14
BIM1	ERV15
BIM1	ERV2
BIM1	ESC2
BIM1	EXO1
BIM1	FAP1
BIM1	FAR8
BIM1	FBP26
BIM1	FEN1
BIM1	FET3
BIM1	FIN1
BIM1	FKH1
BIM1	FKH2
BIM1	FKS1
BIM1	FKS3
BIM1	FMS1
BIM1	FRE2
BIM1	FRE7
BIM1	FYV12
BIM1	GAL2
BIM1	GAS1
BIM1	GBP2
BIM1	GEM1
BIM1	GET1
BIM1	GET3
BIM1	GIC1
BIM1	GND2
BIM1	GPH1
BIM1	GPM3
BIM1	GRX2
BIM1	GSF2
BIM1	GSH1
BIM1	GTO3
BIM1	GUP1
BIM1	GYP1
BIM1	GYP7
BIM1	GZF3
BIM1	HAL9
BIM1	HAT1
BIM1	HDA1
BIM1	HGH1
BIM1	HHF1
BIM1	HIR2
BIM1	HMS2
BIM1	HNT1
BIM1	HOG1
BIM1	HOM2
BIM1	HOS4
BIM1	HRB1
BIM1	HSC82
BIM1	HSL1
BIM1	HTA1
BIM1	HUL5
BIM1	HXK2
BIM1	HXT12
BIM1	ICS3
BIM1	IKI3
BIM1	IKS1
BIM1	INM2
BIM1	IOC4
BIM1	IRC25
BIM1	IRC8
BIM1	IRC9
BIM1	KAR3
BIM1	KAR9
BIM1	KEX1
BIM1	KIN1
BIM1	KIP1
BIM1	KSP1
BIM1	KTR3
BIM1	LAG2
BIM1	LAP4
BIM1	LAS21
BIM1	LCB3
BIM1	LDB19
BIM1	LEU1
BIM1	LGE1
BIM1	LHS1
BIM1	LIA1
BIM1	LPX1
BIM1	LRP1
BIM1	LSC2
BIM1	MAK3
BIM1	MBB1
BIM1	MBP1
BIM1	MCH1
BIM1	MDM10
BIM1	MDM12
BIM1	MDM35
BIM1	MDM38
BIM1	MED1
BIM1	MEP2
BIM1	MET22
BIM1	MET28
BIM1	MET8
BIM1	MID2
BIM1	MKC7
BIM1	MMR1
BIM1	MMS22
BIM1	MNN10
BIM1	MNN2
BIM1	MNN5
BIM1	MPH1
BIM1	MRC1
BIM1	MRE11
BIM1	MRK1
BIM1	MRN1
BIM1	MRPL44
BIM1	MRT4
BIM1	MSA2
BIM1	MSC7
BIM1	MSH4
BIM1	MSI1
BIM1	MTC6
BIM1	MUM2
BIM1	NAM8
BIM1	NAT5
BIM1	NBA1
BIM1	NBP2
BIM1	NCA2
BIM1	NCS2
BIM1	NEW1
BIM1	NHP10
BIM1	NRG1
BIM1	NRM1
BIM1	OAF3
BIM1	OCA2
BIM1	OCA4
BIM1	OCA5
BIM1	OCA6
BIM1	OPI1
BIM1	OSM1
BIM1	OST3
BIM1	OST5
BIM1	OYE3
BIM1	PAM1
BIM1	PAR32
BIM1	PAU7
BIM1	PBA1
BIM1	PBP1
BIM1	PBS2
BIM1	PCI8
BIM1	PDR8
BIM1	PEP4
BIM1	PEP8
BIM1	PER1
BIM1	PFK26
BIM1	PFS1
BIM1	PGM1
BIM1	PHO2
BIM1	PHO23
BIM1	PHO80
BIM1	PIG1
BIM1	PIR3
BIM1	PMA2
BIM1	PMT3
BIM1	PNG1
BIM1	PNT1
BIM1	POC4
BIM1	POT1
BIM1	PRE9
BIM1	PRM10
BIM1	PRM4
BIM1	PSD2
BIM1	PSP1
BIM1	PSY1
BIM1	PSY4
BIM1	PTK1
BIM1	PUF6
BIM1	PUS9
BIM1	QCR2
BIM1	RAD17
BIM1	RAD59
BIM1	RAD9
BIM1	RBD2
BIM1	RBL2
BIM1	RCE1
BIM1	RED1
BIM1	REH1
BIM1	RFX1
BIM1	RIC1
BIM1	RIM15
BIM1	RKM3
BIM1	RLF2
BIM1	RPL13A
BIM1	RPL29
BIM1	RPL35B
BIM1	RPN4
BIM1	RPS14A
BIM1	RPS14B
BIM1	RPS27A
BIM1	RPS8A
BIM1	RSF1
BIM1	RTG1
BIM1	RTT103
BIM1	RTT107
BIM1	RTT109
BIM1	RUD3
BIM1	RVS167
BIM1	RXT3
BIM1	SAC7
BIM1	SAL1
BIM1	SAM2
BIM1	SAP30
BIM1	SAS4
BIM1	SAS5
BIM1	SAT4
BIM1	SBE2
BIM1	SDH4
BIM1	SET4
BIM1	SEY1
BIM1	SFA1
BIM1	SFC1
BIM1	SFK1
BIM1	SGA1
BIM1	SGF29
BIM1	SGF73
BIM1	SGM1
BIM1	SGS1
BIM1	SHE2
BIM1	SIS2
BIM1	SIW14
BIM1	SKG3
BIM1	SKI3
BIM1	SKI7
BIM1	SKY1
BIM1	SLA1
BIM1	SLP1
BIM1	SLT2
BIM1	SLX8
BIM1	SMI1
BIM1	SMY2
BIM1	SNC2
BIM1	SNT1
BIM1	SOK1
BIM1	SOL2
BIM1	SOL3
BIM1	SOP4
BIM1	SPO12
BIM1	SPO13
BIM1	SPO71
BIM1	SPR1
BIM1	SPT3
BIM1	SRB2
BIM1	SRL2
BIM1	SSE1
BIM1	SSK2
BIM1	STB5
BIM1	STE24
BIM1	SUC2
BIM1	SUL1
BIM1	SVP26
BIM1	SWC7
BIM1	SWI4
BIM1	SWI5
BIM1	SWI6
BIM1	SWM1
BIM1	SWS2
BIM1	SXM1
BIM1	SYC1
BIM1	SYF2
BIM1	SYM1
BIM1	TDP1
BIM1	THI3
BIM1	THI7
BIM1	TIM13
BIM1	TKL1
BIM1	TMA64
BIM1	TNA1
BIM1	TOK1
BIM1	TOS1
BIM1	TOS4
BIM1	TPC1
BIM1	TPM1
BIM1	TPS1
BIM1	TPS2
BIM1	TRM82
BIM1	TUL1
BIM1	TYW3
BIM1	UBC4
BIM1	UBP1
BIM1	UBP8
BIM1	UIP5
BIM1	ULS1
BIM1	UME1
BIM1	UPC2
BIM1	URA10
BIM1	URA5
BIM1	URM1
BIM1	USV1
BIM1	VAC14
BIM1	VAM3
BIM1	VAM6
BIM1	VID22
BIM1	VMA21
BIM1	VMR1
BIM1	VPS24
BIM1	VPS29
BIM1	VPS35
BIM1	VPS41
BIM1	VPS63
BIM1	VRP1
BIM1	VTC3
BIM1	WHI2
BIM1	XDJ1
BIM1	YAP1
BIM1	YAP5
BIM1	YAR047C
BIM1	YAR1
BIM1	YBP2
BIM1	YBR013C
BIM1	YBR116C
BIM1	YBR134W
BIM1	YBR174C
BIM1	YBR219C
BIM1	YBR224W
BIM1	YBR238C
BIM1	YCL006C
BIM1	YCL046W
BIM1	YCR051W
BIM1	YCR062W
BIM1	YCR090C
BIM1	YDL134C-A
BIM1	YDR049W
BIM1	YDR094W
BIM1	YDR199W
BIM1	YDR266C
BIM1	YDR348C
BIM1	YDR415C
BIM1	YEH1
BIM1	YER128W
BIM1	YFR020W
BIM1	YGL024W
BIM1	YGL036W
BIM1	YGL046W
BIM1	YGL199C
BIM1	YGR017W
BIM1	YGR051C
BIM1	YGR164W
BIM1	YGR228W
BIM1	YHI9
BIM1	YHL045W
BIM1	YHR035W
BIM1	YHR045W
BIM1	YHR049C-A
BIM1	YHR079C-B
BIM1	YHR139C-A
BIM1	YIL055C
BIM1	YIL163C
BIM1	YIL165C
BIM1	YIP4
BIM1	YIR020C
BIM1	YIR020W-B
BIM1	YJL021C
BIM1	YJL045W
BIM1	YJL064W
BIM1	YJL120W
BIM1	YJL132W
BIM1	YJL160C
BIM1	YJL169W
BIM1	YJL193W
BIM1	YJL206C
BIM1	YJR011C
BIM1	YJR087W
BIM1	YJR146W
BIM1	YKL171W
BIM1	YKR012C
BIM1	YKR023W
BIM1	YLL020C
BIM1	YLL032C
BIM1	YLR064W
BIM1	YLR111W
BIM1	YLR112W
BIM1	YLR118C
BIM1	YLR149C
BIM1	YLR184W
BIM1	YLR224W
BIM1	YLR225C
BIM1	YLR253W
BIM1	YLR297W
BIM1	YLR311C
BIM1	YLR444C
BIM1	YLR455W
BIM1	YMD8
BIM1	YME2
BIM1	YML012C-A
BIM1	YML033W
BIM1	YML035C-A
BIM1	YMR010W
BIM1	YMR144W
BIM1	YMR160W
BIM1	YMR166C
BIM1	YMR206W
BIM1	YMR304C-A
BIM1	YMR326C
BIM1	YNL035C
BIM1	YNL095C
BIM1	YNL115C
BIM1	YNR021W
BIM1	YOL019W
BIM1	YOL150C
BIM1	YOR041C
BIM1	YOR053W
BIM1	YOR097C
BIM1	YOR1
BIM1	YOR139C
BIM1	YOR186W
BIM1	YOR240W
BIM1	YOR304C-A
BIM1	YOR342C
BIM1	YOR345C
BIM1	YOX1
BIM1	YPC1
BIM1	YPL039W
BIM1	YPL141C
BIM1	YPL150W
BIM1	YPR078C
BIM1	YPR084W
BIM1	YPR089W
BIM1	YPR098C
BIM1	YPR153W
BIM1	YPT7
BIM1	YUR1
BIM1	ZRC1
BIO2	BLM10
BIO2	BNA6
BIO2	BNI4
BIO2	BRE2
BIO2	BSP1
BIO2	CBT1
BIO2	CEM1
BIO2	CHK1
BIO2	CHO2
BIO2	CHS6
BIO2	CIT1
BIO2	CLB1
BIO2	CMR3
BIO2	COG6
BIO2	COG8
BIO2	COX12
BIO2	CRN1
BIO2	CSM3
BIO2	DAL1
BIO2	DCC1
BIO2	DFG16
BIO2	DFM1
BIO2	DHR2_damp
BIO2	DOA4_damp
BIO2	DUF1
BIO2	ECM2
BIO2	ECM33
BIO2	EMP24
BIO2	ENB1
BIO2	ENT4
BIO2	EOS1
BIO2	ESBP6
BIO2	ETR1
BIO2	FAA1
BIO2	FAR11
BIO2	FBP1
BIO2	FMC1
BIO2	FMP42
BIO2	FPK1
BIO2	FPS1
BIO2	FZF1
BIO2	GIC2
BIO2	HAP2
BIO2	HCM1
BIO2	HOM3
BIO2	HOS3
BIO2	HUL4
BIO2	ICE2
BIO2	IES2
BIO2	IKI3
BIO2	IMD3
BIO2	IMP2
BIO2	INP1
BIO2	IXR1
BIO2	KIN1
BIO2	KIN4
BIO2	LDB19
BIO2	LEU9
BIO2	LGE1
BIO2	LRO1
BIO2	MAF1
BIO2	MCM21
BIO2	MDS3
BIO2	MGR1
BIO2	MLP1
BIO2	MMR1
BIO2	MNN11
BIO2	MOD5
BIO2	MRS3
BIO2	MSA1
BIO2	MSB4
BIO2	MSC1
BIO2	MSP1
BIO2	MUD2
BIO2	MVP1
BIO2	OCA2
BIO2	OPI3
BIO2	OST2_damp
BIO2	OST6
BIO2	PCK1
BIO2	PET8
BIO2	PEX13
BIO2	PEX19
BIO2	PEX4
BIO2	PEX8
BIO2	PHO80
BIO2	PIB2
BIO2	PKP2
BIO2	PLB3
BIO2	PPG1
BIO2	PPM2
BIO2	PTC5
BIO2	PTK2
BIO2	PTP2
BIO2	PYC1
BIO2	RAD27
BIO2	RAD4
BIO2	RAP1_damp
BIO2	RCK1
BIO2	RHO2
BIO2	RIM20
BIO2	RKM1
BIO2	RMD8
BIO2	RNH201
BIO2	RNP1
BIO2	RPD3
BIO2	RPL24A
BIO2	RTF1
BIO2	RTN1
BIO2	SAC1
BIO2	SAC7
BIO2	SAP1
BIO2	SER1
BIO2	SEY1
BIO2	SGF11
BIO2	SHM2
BIO2	SIN3
BIO2	SKS1
BIO2	SKY1
BIO2	SLA1
BIO2	SLX1
BIO2	SOK2
BIO2	SPO20
BIO2	STB3
BIO2	SUN4
BIO2	SUT1
BIO2	SWI3
BIO2	SWP1_damp
BIO2	TCB2
BIO2	TEP1
BIO2	TGL5
BIO2	TMS1
BIO2	TOK1
BIO2	TOR2_damp
BIO2	TRK2
BIO2	TRM9
BIO2	UBA3
BIO2	UBI4
BIO2	UBP9
BIO2	UME6
BIO2	URC2
BIO2	UTR2
BIO2	VBA2
BIO2	VRP1
BIO2	VTC1
BIO2	YCR062W
BIO2	YDR094W
BIO2	YDR250C
BIO2	YDR274C
BIO2	YDR352W
BIO2	YDR539W
BIO2	YFH1_damp
BIO2	YGL024W
BIO2	YGL034C
BIO2	YGL041C
BIO2	YGL085W
BIO2	YGL149W
BIO2	YGL165C
BIO2	YGR018C
BIO2	YGR039W
BIO2	YGR125W
BIO2	YGR182C
BIO2	YHL008C
BIO2	YIL141W
BIO2	YJL152W
BIO2	YJL160C
BIO2	YJR011C
BIO2	YJR120W
